offset	bank	bank_offset	address	length	ascii_ratio	high_byte_ratio	entropy	sample_hex	sample_ascii_lossy
0x00983E	0x02	0x183E	0x583E	13	0.385	0.538	2.719	1ec9ea28c97dea29c97cea2ac9	...(.}.).|.*.
0x00984C	0x02	0x184C	0x584C	8	0.0	0.625	2.5	1cc9f602ea1cc9f3	........
0x009869	0x02	0x1869	0x5869	21	0.333	0.429	4.107	01280879e6012803c32159c5e5cd6504cdf74de1c1	.(.y..(..!Y...e...M..
0x00989C	0x02	0x189C	0x589C	9	0.0	0.667	2.197	0ec293ea0ec2ea0fc2	.........
0x0098AD	0x02	0x18AD	0x58AD	8	0.5	0.375	2.5	4dc83cea4dc8185a	M.<.M..Z
0x0098BA	0x02	0x18BA	0x58BA	9	0.0	0.667	2.197	0cc283ea0cc2ea0dc2	.........
0x0098CB	0x02	0x18CB	0x58CB	8	0.5	0.375	2.5	4cc83dea4cc8183c	L.=.L..<
0x0098D8	0x02	0x18D8	0x58D8	9	0.0	0.667	2.197	0ec283ea0ec2ea0fc2	.........
0x0098E9	0x02	0x18E9	0x58E9	8	0.375	0.375	2.5	4dc83dea4dc8181e	M.=.M...
0x0098F6	0x02	0x18F6	0x58F6	9	0.0	0.667	2.197	0cc293ea0cc2ea0dc2	.........
0x00990F	0x02	0x190F	0x590F	18	0.389	0.5	4.17	793cea3ac8c5d5e54f1e0178cd6a5ae1d1c1	y<.:....O..x.jZ...
0x00992B	0x02	0x192B	0x592B	19	0.632	0.263	3.577	0fc2dc5978b728093d28333d28533d287bd5e5	...Yx.(.=(3=(S=({..
0x00994D	0x02	0x194D	0x594D	12	0.333	0.5	3.252	13197dea65c87cea66c8e1d1	..}.e.|.f...
0x009961	0x02	0x1961	0x5961	9	0.444	0.444	2.725	60c83dea60c8186fe5	`.=.`..o.
0x00996F	0x02	0x196F	0x596F	13	0.538	0.462	3.027	66c867237dea65c87cea66c8e1	f.g#}.e.|.f..
0x009984	0x02	0x1984	0x5984	10	0.4	0.5	2.922	5fc83cea5fc8184cd5e5	_.<._..L..
0x00999C	0x02	0x199C	0x599C	11	0.364	0.545	3.096	197dea65c87cea66c8e1d1	.}.e.|.f...
0x0099AF	0x02	0x19AF	0x59AF	9	0.444	0.444	2.725	60c83cea60c81821e5	`.<.`..!.
0x0099BD	0x02	0x19BD	0x59BD	13	0.538	0.462	3.027	66c8672b7dea65c87cea66c8e1	f.g+}.e.|.f..
0x0099D2	0x02	0x19D2	0x59D2	11	0.364	0.636	2.664	5fc83dea5fc8afea3ac8f3	_.=._...:..
0x0099E6	0x02	0x19E6	0x59E6	9	0.333	0.556	3.17	c5e5cd7871e1c10c79	...xq...y
0x0099F9	0x02	0x19F9	0x59F9	11	0.182	0.727	3.278	2004afea58c8e1d1c1c9c9	 ...X......
0x009A0F	0x02	0x1A0F	0x5A0F	8	0.5	0.375	2.75	01ca2f5ab7c2685a	../Z..hZ
0x009A30	0x02	0x1A30	0x5A30	12	0.333	0.583	3.252	d8c2c60621d6c2beda3e5a3e	....!....>Z>
0x009A42	0x02	0x1A42	0x5A42	12	0.333	0.583	3.418	d9c2c60521d7c2beda505a3e	....!....PZ>
0x009A67	0x02	0x1A67	0x5A67	22	0.455	0.455	3.914	c9afc9f5d5ea91c8211ac236362336662336613e04cd	........!..66#6f#6a>..
0x009A7E	0x02	0x1A7E	0x5A7E	40	0.425	0.525	4.046	033e04ea88c8afea89c82174c72a5f2a577bea8ac87aea8bc82176c72a5f2a57	.>........!t.*_*W{...z...!v.*_*W{...z...
0x009AC4	0x02	0x1AC4	0x5AC4	11	0.636	0.364	3.027	8dc8672323237eb7ca245c	..g###~..$\
0x009AD4	0x02	0x1AD4	0x5AD4	9	0.556	0.333	2.948	8bc86723237ec60747	..g##~..G
0x009ADE	0x02	0x1ADE	0x5ADE	10	0.5	0.4	3.322	5fc8b8d2245c7ec60547	_...$\~..G
0x009AE9	0x02	0x1AE9	0x5AE9	13	0.462	0.385	3.547	5fc8c60ab8da245c237ec60647	_.....$\#~..G
0x009AF7	0x02	0x1AF7	0x5AF7	10	0.5	0.4	3.322	60c8b8d2245c7ec60447	`...$\~..G
0x009B02	0x02	0x1B02	0x5B02	11	0.545	0.364	3.278	60c8c60ab8da245c2b2b7e	`.....$\++~
0x009B17	0x02	0x1B17	0x5B17	15	0.4	0.6	3.14	8dc867237ecb3fcb3fcb3fea8ec8e1	..g#~.?.?.?....
0x009B27	0x02	0x1B27	0x5B27	29	0.448	0.31	4.047	012017237e47237e2b2b80e601200b3e02ea8ec81804afea8ec8237e47	. .#~G#~++... .>..........#~G
0x009B45	0x02	0x1B45	0x5B45	17	0.294	0.647	3.382	d8c29087878787473e0890ea8fc8237e47	.......G>.....#~G
0x009B57	0x02	0x1B57	0x5B57	16	0.438	0.5	2.953	d9c29087878787473e1090472b2b2b7e	.......G>..G+++~
0x009B68	0x02	0x1B68	0x5B68	12	0.167	0.333	2.918	1d28040505050578ea90c8e5	.(.....x....
0x009B79	0x02	0x1B79	0x5B79	28	0.679	0.143	3.579	8dc867237e47e12323232323237eb7280b3d28113d28173d281d1824	..g#~G.######~.(.=(.=(.=(..$
0x009B96	0x02	0x1B96	0x5B96	8	0.0	0.75	2.156	90c890ea90c8181b	........
0x009B9F	0x02	0x1B9F	0x5B9F	8	0.0	0.75	2.5	8fc880ea8fc81812	........
0x009BA8	0x02	0x1BA8	0x5BA8	8	0.0	0.75	2.5	90c880ea90c81809	........
0x009BBE	0x02	0x1BBE	0x5BBE	16	0.5	0.188	3.203	91c8b7280b3d28113d28173d281d1824	...(.=(.=(.=(..$
0x009BCF	0x02	0x1BCF	0x5BCF	8	0.0	0.75	2.5	90c880ea90c8181b	........
0x009BD8	0x02	0x1BD8	0x5BD8	8	0.0	0.75	2.5	8fc890ea8fc81812	........
0x009BE1	0x02	0x1BE1	0x5BE1	8	0.0	0.75	2.156	90c890ea90c81809	........
0x009BF2	0x02	0x1BF2	0x5BF2	15	0.733	0.2	3.24	e5211ac2363623366a233661e17e47	.!..66#6j#6a.~G
0x009C1C	0x02	0x1C1C	0x5C1C	8	0.0	0.75	2.5	88c8060480ea88c8	........
0x009C36	0x02	0x1C36	0x5C36	9	0.222	0.667	2.725	097dea8ac87cea8bc8	.}...|...
0x009C4A	0x02	0x1C4A	0x5C4A	12	0.25	0.667	3.252	097dea8cc87cea8dc8c3a65a	.}...|.....Z
0x009C6C	0x02	0x1C6C	0x5C6C	9	0.222	0.556	2.725	0ec2214fc886ea0ec2	..!O.....
0x009C76	0x02	0x1C76	0x5C76	10	0.2	0.6	2.922	0fc2214fc886ea0fc2f3	..!O......
0x009C8E	0x02	0x1C8E	0x5C8E	30	0.4	0.533	4.228	cd5337ea4fc8afea50c8cd0762d1f1cd8d5dcd953888c85d3e40cd51411e	.S7.O...P...b....]..8..]>@.QA.
0x009CAD	0x02	0x1CAD	0x5CAD	23	0.565	0.391	3.915	cd95382ec87db4c2ca5cd5211ac2363623362c23365ecd	..8..}...\.!..66#6,#6^.
0x009CCB	0x02	0x1CCB	0x5CCB	15	0.4	0.467	3.457	34c82136c886c607215fc8beda1c5d	4.!6....!_....]
0x009CE1	0x02	0x1CE1	0x5CE1	8	0.25	0.5	3.0	5fc8c60abdda1c5d	_......]
0x009CEA	0x02	0x1CEA	0x5CEA	15	0.4	0.467	3.457	35c82137c886c6062160c8beda1c5d	5.!7....!`....]
0x009D00	0x02	0x1D00	0x5D00	22	0.5	0.318	4.005	60c8c609bdda1c5d211ac236362336c32336593e01cd	`......]!..66#6.#6Y>..
0x009D17	0x02	0x1D17	0x5D17	18	0.667	0.222	3.503	035fc32c5dd5211ac2363623362c23365ecd	._.,].!..66#6,#6^.
0x009D35	0x02	0x1D35	0x5D35	37	0.243	0.622	3.59	03c2f606ea03c27bc9afea4ec8afea4fc8afea50c8c93e01ea4ec83e02ea4fc8	.......{...N...O...P..>..N.>..O...P..
0x009D63	0x02	0x1D63	0x5D63	9	0.222	0.556	2.725	0ec2214fc886ea0ec2	..!O.....
0x009D6D	0x02	0x1D6D	0x5D6D	10	0.2	0.6	2.922	0fc2214fc886ea0fc2f3	..!O......
0x009D80	0x02	0x1D80	0x5D80	15	0.267	0.733	2.956	afea4fc8afea4ec8afea50c8c9e567	..O...N...P...g
0x009D97	0x02	0x1D97	0x5D97	8	0.25	0.5	2.75	38c8e118027ce1f5	8....|..
0x009DA3	0x02	0x1DA3	0x5DA3	14	0.357	0.571	3.522	41c8b7caad5e7bb72004afea21c8	A....^{. ...!.
0x009DB5	0x02	0x1DB5	0x5DB5	8	0.375	0.375	3.0	012005afea21c85f	. ...!._
0x009DBE	0x02	0x1DBE	0x5DBE	14	0.429	0.429	2.985	21c8cb3fcb3fcb3fe60321ba5e06	!..?.?.?..!.^.
0x009DF0	0x02	0x1DF0	0x5DF0	25	0.64	0.12	3.593	01285b0e107b227a22c6085778220479227b22c6085f7a22c6	".([..{""z""..Wx"".y""{"".._z""."
0x009E0A	0x02	0x1E0A	0x5E0A	9	0.667	0.222	2.948	577822047922d5e521	"Wx"".y""..!"
0x009E15	0x02	0x1E15	0x5E15	15	0.6	0.4	3.64	c5cd595fc1f52126c82a5f7e57f126	..Y_..!&.*_~W.&
0x009E25	0x02	0x1E25	0x5E25	33	0.667	0.182	3.847	6f197ee604280479f6804fe1d17b227a22c6085778220479227b227a22782279	"o.~..(.y..O..{""z""..Wx"".y""{""z""x""y"""
0x009E47	0x02	0x1E47	0x5E47	18	0.556	0.333	3.614	21c83cea21c8c90e307ac608577b227a22c6	"!.<.!...0z..W{""z""."
0x009E5A	0x02	0x1E5A	0x5E5A	24	0.667	0.167	3.439	5778220479227b22c6085f7a22c608577822047922d5e521	"Wx"".y""{"".._z""..Wx"".y""..!"
0x009E74	0x02	0x1E74	0x5E74	15	0.6	0.4	3.64	c5cd595fc1f52126c82a5f7e57f126	..Y_..!&.*_~W.&
0x009E84	0x02	0x1E84	0x5E84	18	0.5	0.333	3.948	6f197ee604280479f6804fe1d17b227a22c6	"o.~..(.y..O..{""z""."
0x009E97	0x02	0x1E97	0x5E97	14	0.929	0.0	2.414	5778220479227b227a2278227922	"Wx"".y""{""z""x""y"""
0x009EA6	0x02	0x1EA6	0x5EA6	9	0.444	0.556	2.419	21c83cea21c8c9f121	!.<.!...!
0x009EC3	0x02	0x1EC3	0x5EC3	21	0.333	0.619	3.88	017e21d6c2bed2d45e7b21d7c2bedad85eafc3de5e	.~!.....^{!.....^...^
0x009EE1	0x02	0x1EE1	0x5EE1	19	0.263	0.684	4.143	2929d5e5d1e1cd953822c819c1c921d6c2bed2	"))......8""....!...."
0x009EF5	0x02	0x1EF5	0x5EF5	20	0.55	0.35	4.084	5e7b21d7c2beda025fafc3075f6960cd595f6f26	^{!....._..._i`.Y_o&
0x009F0A	0x02	0x1F0A	0x5F0A	19	0.421	0.474	3.932	2929d5e5d1e1cd953824c819cd75381dc96f26	))......8$...u8..o&
0x009F1E	0x02	0x1F1E	0x5F1E	14	0.286	0.643	3.664	2929d5e5d1e1cd953822c819c9f5	"))......8""...."
0x009F2D	0x02	0x1F2D	0x5F2D	21	0.476	0.476	3.88	017e21d6c2bed23e5f7b21d7c2beda425fafc3485f	.~!....>_{!....B_..H_
0x009F4B	0x02	0x1F4B	0x5F4B	40	0.225	0.675	4.0	2929d5e5d1e1cd953824c819c1c9e5e1e5e5cd953865c8d5e5d1e1cd953828c8	))......8$..........8e.......8(....~....
0x009F7A	0x02	0x1F7A	0x5F7A	17	0.235	0.706	3.499	cd7937d5e5d1e1cd953828c819d5e5d1e1	.y7......8(......
0x009F90	0x02	0x1F90	0x5F90	10	0.1	0.8	2.522	197ec1c9f5d5c5c5c5c5	.~........
0x009FA8	0x02	0x1FA8	0x5FA8	9	0.333	0.556	3.17	0b7e21d6c2bed2bb5f	.~!....._
0x009FB2	0x02	0x1FB2	0x5FB2	10	0.4	0.5	3.322	087e21d7c2bedac05f3e	.~!....._>
0x009FCB	0x02	0x1FCB	0x5FCB	9	0.444	0.444	3.17	0377c1c521d6c26e26	.w..!..n&
0x009FDB	0x02	0x1FDB	0x5FDB	13	0.308	0.615	3.547	cd7937d5e5d1e1cd953830c819	.y7......80..
0x00A01A	0x02	0x201A	0x601A	10	0.5	0.4	3.122	0abec2336021d6c26e26	...3`!..n&
0x00A025	0x02	0x2025	0x6025	14	0.643	0.357	3.664	7d2f6f7c2f6723d5e5d1e1c34760	}/o|/g#.....G`
0x00A038	0x02	0x2038	0x6038	10	0.5	0.4	3.122	0abec2476021d6c26e26	...G`!..n&
0x00A043	0x02	0x2043	0x6043	11	0.182	0.818	2.732	d5e5d1e1d5e5d1e1cd595f	.........Y_
0x00A04F	0x02	0x204F	0x604F	19	0.316	0.579	3.827	0377cd953865c8d5e5d1e1cd953830c8195ec1	.w..8e.......80..^.
0x00A078	0x02	0x2078	0x6078	15	0.4	0.533	3.323	01ca8b60b7c2ac607be640caac603e	...`...`{.@..`>
0x00A088	0x02	0x2088	0x6088	10	0.5	0.5	3.322	c38e617be620caac603e	..a{. ..`>
0x00A093	0x02	0x2093	0x6093	10	0.4	0.5	3.322	c38e617be610caac603e	..a{....`>
0x00A09E	0x02	0x209E	0x609E	10	0.4	0.5	3.322	c38e617be608caac603e	..a{....`>
0x00A0B7	0x02	0x20B7	0x60B7	9	0.556	0.333	3.17	067e2172c7bed26b61	.~!r...ka
0x00A0C5	0x02	0x20C5	0x60C5	21	0.524	0.333	3.88	295d54294d44291909d5e5d1e1cd953874c7194d44	)]T)MD)........8t..MD
0x00A0E5	0x02	0x20E5	0x60E5	8	0.5	0.375	2.75	c2eb60c361612108	..`.aa!.
0x00A0F9	0x02	0x20F9	0x60F9	25	0.6	0.36	3.939	2929d5e5d1e1cd953876c7192323237eb7ca6161696023237e	))......8v..###~..aai`##~
0x00A113	0x02	0x2113	0x6113	8	0.875	0.0	2.406	057769602323237e	.wi`###~
0x00A11C	0x02	0x211C	0x611C	9	0.889	0.0	2.281	04776960232323237e	.wi`####~
0x00A141	0x02	0x2141	0x6141	9	0.556	0.333	2.948	03866f7bbdd2616179	..o{..aay
0x00A154	0x02	0x2154	0x6154	9	0.556	0.333	2.948	02866f79bdd261613e	..oy..aa>
0x00A178	0x02	0x2178	0x6178	13	0.385	0.462	3.7	cd953826c8197ee601ca89613e	..8&..~....a>
0x00A186	0x02	0x2186	0x6186	12	0.167	0.75	2.918	c38e61afc38e61afe80cc9f5	..a...a.....
0x00A197	0x02	0x2197	0x6197	24	0.375	0.542	4.22	2929d5e5d1e1cd953822c8197ec670ea1fc8afea20c82130	"))......8""..~.p..... .!0"
0x00A1B0	0x02	0x21B0	0x61B0	9	0.444	0.444	2.948	cd837ecd75382cc80e	..~.u8,..
0x00A1C6	0x02	0x21C6	0x61C6	14	0.357	0.5	3.664	2929d5e5d1e1cd953822c8195916	"))......8""..Y."
0x00A1DA	0x02	0x21DA	0x61DA	10	0.5	0.2	2.522	3e06ea1ac22929292911	>....)))).
0x00A1EB	0x02	0x21EB	0x61EB	17	0.353	0.471	3.499	29292929d5e5d1e1cd95382cc819d10110	))))......8,.....
0x00A1FD	0x02	0x21FD	0x61FD	10	0.1	0.7	3.122	cd9814c10cc3ba61c1c9	.......a..
0x00A218	0x02	0x2218	0x6218	8	0.375	0.5	2.75	18c22062afea20c8	.. b.. .
0x00A221	0x02	0x2221	0x6221	8	0.375	0.5	3.0	20c8e607ca2962c9	 ....)b.
0x00A22A	0x02	0x222A	0x622A	9	0.333	0.222	2.642	20c80f0f0fe61f6f26	 ......o&
0x00A234	0x02	0x2234	0x6234	20	0.45	0.45	3.722	29292929d5e5d1e1cd95382cc819e5211fc86e26	))))......8,...!..n&
0x00A255	0x02	0x2255	0x6255	26	0.423	0.423	4.181	cd5414c9afea72c73e10ea73c7211801cd837ecd753874c72150	.T....r.>..s.!....~.u8t.!P
0x00A270	0x02	0x2270	0x6270	17	0.412	0.588	3.572	cd837ecd753876c7c9e5d5c5c5cd31387d	..~.u8v.......18}
0x00A282	0x02	0x2282	0x6282	10	0.4	0.4	3.122	1ad2a3623e35ea1ac226	...b>5...&
0x00A28D	0x02	0x228D	0x628D	13	0.846	0.0	1.506	2929292929295d542929291911	))))))]T)))..
0x00A29B	0x02	0x229B	0x629B	14	0.429	0.429	3.807	4019cdb737c3bd623e30ea1ac226	@...7..b>0...&
0x00A2AA	0x02	0x22AA	0x62AA	25	0.56	0.24	3.343	2929292929295d542929291911800519cdb737cde57fc16926	))))))]T))).......7....i&
0x00A2C4	0x02	0x22C4	0x62C4	12	0.5	0.5	2.585	292929294d44e1e5d5e5d1e1	))))MD......
0x00A2D5	0x02	0x22D5	0x62D5	11	0.727	0.182	2.732	2929292919e5cd31386c26	))))...18l&
0x00A2E7	0x02	0x22E7	0x62E7	15	0.0	0.667	3.457	8019d1cd9814cde57fc1c1c1c9180c	...............
0x00A307	0x02	0x2307	0x6307	12	0.667	0.333	3.585	c34c64cd3138e52172c76e26	.Ld.18.!r.n&
0x00A314	0x02	0x2314	0x6314	22	0.409	0.364	4.061	295d54294d44291909d5e5d1e1cd953874c719d1010e	)]T)MD)........8t.....
0x00A32B	0x02	0x232B	0x632B	8	0.625	0.25	3.0	cd7e042172c76e26	.~.!r.n&
0x00A334	0x02	0x2334	0x6334	20	0.5	0.45	4.122	2929d5e5d1e1cd953876c7194d44c52172c76e26	))......8v..MD.!r.n&
0x00A349	0x02	0x2349	0x6349	24	0.458	0.417	4.22	295d54294d44291909d5e5d1e1cd953874c719cdab37c13e	)]T)MD)........8t....7.>
0x00A377	0x02	0x2377	0x6377	8	0.375	0.375	3.0	caa963cd49381106	..c.I8..
0x00A384	0x02	0x2384	0x6384	14	0.643	0.286	3.807	21f462197ecd4938236ee5c54d5f	!.b.~.I8#n..M_
0x00A3A3	0x02	0x23A3	0x63A3	19	0.684	0.263	3.426	73c785ea73c769602323233601cd493823235e	s...s.i`###6..I8##^
0x00A3B7	0x02	0x23B7	0x63B7	17	0.824	0.118	2.579	0173cd49382323234ecd4938232323235e	.s.I8###N.I8####^
0x00A3F7	0x02	0x23F7	0x63F7	17	0.235	0.706	3.499	cd7937d5e5d1e1cd953830c819d5e5d1e1	.y7......80......
0x00A40D	0x02	0x240D	0x640D	15	0.133	0.733	3.507	19d5e5d1e1afe1bdd24564e5f5d50e	.........Ed....
0x00A41F	0x02	0x241F	0x641F	12	0.333	0.333	3.252	06bed233641a3ce6076f1ae6	...3d.<..o..
0x00A42C	0x02	0x242C	0x642C	13	0.308	0.385	3.7	8512130cc31d64d121d6c26e26	......d.!..n&
0x00A43A	0x02	0x243A	0x643A	11	0.182	0.636	3.278	19d5e5d1e1f13ce1c31464	......<...d
0x00A446	0x02	0x2446	0x6446	15	0.2	0.8	2.974	72c73cea72c7c1c1c1c1c9f5d5c5c5	r.<.r..........
0x00A461	0x02	0x2461	0x6461	12	0.5	0.417	3.585	077e2172c7beda6d64c38865	.~!r...md..e
0x00A472	0x02	0x2472	0x6472	16	0.5	0.438	3.578	2929d5e5d1e1cd953876c7192323235e	))......8v..###^
0x00A48D	0x02	0x248D	0x648D	23	0.435	0.478	4.23	2929d5e5d1e1cd953876c7192323237779e680c2ad640e	))......8v..###wy....d.
0x00A4B2	0x02	0x24B2	0x64B2	28	0.5	0.393	4.209	295d54294d44291909d5e5d1e1cd953874c719d5e5d1e16b6223237e	)]T)MD)........8t......kb##~
0x00A4CF	0x02	0x24CF	0x64CF	15	0.933	0.0	2.33	03776b622323234e6b62232323237e	.wkb###Nkb####~
0x00A4F2	0x02	0x24F2	0x64F2	17	0.235	0.706	3.499	cd7937d5e5d1e1cd953830c819d5e5d1e1	.y7......80......
0x00A51E	0x02	0x251E	0x651E	8	0.25	0.5	3.0	01bed24d65f5d50e	...Me...
0x00A529	0x02	0x2529	0x6529	12	0.333	0.333	3.252	06bed23c651a3de6076f1ae6	...<e.=..o..
0x00A536	0x02	0x2536	0x6536	12	0.417	0.417	3.585	85120cc32765d121d6c26e26	....'e.!..n&
0x00A543	0x02	0x2543	0x6543	13	0.231	0.615	3.393	19d5e5d1e1f13cc31d65c38865	......<..e..e
0x00A559	0x02	0x2559	0x6559	8	0.125	0.625	3.0	01bed28865f5d50e	....e...
0x00A564	0x02	0x2564	0x6564	12	0.333	0.333	3.252	06bed277651a3ce6076f1ae6	...we.<..o..
0x00A571	0x02	0x2571	0x6571	12	0.417	0.417	3.585	85120cc36265d121d6c26e26	....be.!..n&
0x00A57E	0x02	0x257E	0x657E	21	0.238	0.714	3.594	19d5e5d1e1f13cc35865c1c1c1c1c9d5e1e5e56f26	......<.Xe.........o&
0x00A594	0x02	0x2594	0x6594	21	0.429	0.333	4.071	295d54294d44291909d5e5d1e1cd953874c719110c	)]T)MD)........8t....
0x00A5AA	0x02	0x25AA	0x65AA	10	0.3	0.6	3.322	19d1732372c1c9e5d5c5	..s#r.....
0x00A5BA	0x02	0x25BA	0x65BA	8	0.5	0.375	3.0	7e2172c7bed21866	~!r....f
0x00A5C7	0x02	0x25C7	0x65C7	21	0.429	0.333	4.071	295d54294d44291909d5e5d1e1cd953874c719110c	)]T)MD)........8t....
0x00A5DD	0x02	0x25DD	0x65DD	17	0.529	0.294	3.69	194e2346cd3d38cd1836c20e66cd4938e5	.N#F.=8..6..f.I8.
0x00A5F3	0x02	0x25F3	0x65F3	21	0.429	0.333	4.071	295d54294d44291909d5e5d1e1cd953874c719110c	)]T)MD)........8t....
0x00A614	0x02	0x2614	0x6614	24	0.375	0.625	4.137	77c3b865c1c1c1c9d5c52172c7beda2866c3de66f5c56f26	w..e......!r...(f..f..o&
0x00A62D	0x02	0x262D	0x662D	28	0.5	0.393	4.209	295d54294d44291909d5e5d1e1cd953874c719d5e5d1e16b6223237e	)]T)MD)........8t......kb##~
0x00A64A	0x02	0x264A	0x664A	8	0.875	0.0	2.406	05776b622323237e	.wkb###~
0x00A656	0x02	0x2656	0x6656	19	0.632	0.316	3.637	067e6b62232377c1d5e5d1e123232371f16f26	.~kb##w.....###q.o&
0x00A66A	0x02	0x266A	0x666A	21	0.429	0.524	4.071	2929d5e5d1e1cd953876c7192323237eb7cade66c5	))......8v..###~...f.
0x00A68A	0x02	0x268A	0x668A	17	0.235	0.706	3.499	cd7937d5e5d1e1cd953830c819d5e5d1e1	.y7......80......
0x00A6A0	0x02	0x26A0	0x66A0	12	0.167	0.5	3.252	19d5e5d1e11a3de6076f1ae6	......=..o..
0x00A6B9	0x02	0x26B9	0x66B9	17	0.235	0.706	3.499	cd7937d5e5d1e1cd953830c819d5e5d1e1	.y7......80......
0x00A6CF	0x02	0x26CF	0x66CF	12	0.167	0.5	3.252	19d5e5d1e11a3ce6076f1ae6	......<..o..
0x00A6EB	0x02	0x26EB	0x66EB	10	0.2	0.5	3.122	02d5e5d1e121e1660104	.....!.f..
0x00A6F6	0x02	0x26F6	0x66F6	22	0.318	0.455	4.187	cd0836d17be680ca05673e01c30667aff57be67f5fd5	..6.{....g>...g..{.._.
0x00A711	0x02	0x2711	0x6711	27	0.444	0.407	4.208	295d54294d44291909d5e5d1e1cd953874c7194d44d1f1c5d52106	)]T)MD)........8t..MD....!.
0x00A738	0x02	0x2738	0x6738	8	0.375	0.5	3.0	38c8cd6a5ad1c10a	8..jZ...
0x00A773	0x02	0x2773	0x6773	13	0.385	0.538	3.547	2929d5e5d1e1cd953876c71956	))......8v..V
0x00A781	0x02	0x2781	0x6781	22	0.227	0.682	3.732	076e62d1cd7962cde57fc1c1c1c1c9ea8bc87bea8cc8	.nb..yb...........{...
0x00A79C	0x02	0x279C	0x679C	13	0.308	0.462	3.239	3dc8b028033e01c93e01ea88c8	=..(.>..>....
0x00A7DC	0x02	0x27DC	0x67DC	22	0.591	0.227	3.88	8cc8b7280b3d28173d281e3d2825182d7d916f7c9867	...(.=(.=(.=(%.-}.o|.g
0x00A7F3	0x02	0x27F3	0x67F3	9	0.222	0.556	2.725	8ac83dea8ac8181e23	..=.....#
0x00A7FD	0x02	0x27FD	0x67FD	9	0.111	0.556	2.725	89c83cea89c8181409	..<......
0x00A807	0x02	0x2807	0x6807	9	0.222	0.556	2.725	8ac83cea8ac8180a2b	..<.....+
0x00A819	0x02	0x2819	0x6819	42	0.452	0.476	4.363	7ee60720033e01c92174c72a5f2a577bea8ec87aea8fc82176c72a5f2a577bea	~.. .>..!t.*_*W{...z...!v.*_*W{...z.......
0x00A85A	0x02	0x285A	0x685A	11	0.636	0.364	3.027	91c8672323237eb7ca5a69	..g###~..Zi
0x00A878	0x02	0x2878	0x6878	22	0.727	0.091	2.768	02280218092a472a2b2bb0ca5a692b2b2b2b2b2b2b2b	.(...*G*++..Zi++++++++
0x00A88F	0x02	0x288F	0x688F	24	0.542	0.375	3.939	89c8cb7fc25a69beda5a694f7e4723237e800cb9da5a692b	.....Zi..ZiO~G##~....Zi+
0x00A8A8	0x02	0x28A8	0x68A8	23	0.522	0.391	3.849	8ac8cb7fc25a69beda5a694f7e4723237e800cb9da5a69	.....Zi..ZiO~G##~....Zi
0x00A8CA	0x02	0x28CA	0x68CA	24	0.458	0.292	3.574	022868c35a69232323232aea1ac22aea1bc22aea1cc21e02	.(h.Zi####*...*...*.....
0x00A8E7	0x02	0x28E7	0x68E7	8	0.75	0.125	2.406	03c35a692323232a	..Zi###*
0x00A8FF	0x02	0x28FF	0x68FF	11	0.636	0.364	3.278	ea88c8232a472ab028293e	...#*G*.()>
0x00A90B	0x02	0x290B	0x690B	21	0.381	0.429	3.332	eac4c72b2b2b2aea1ac22aea1bc22aea1cc23e015f	...+++*...*...*...>._
0x00A92A	0x02	0x292A	0x692A	12	0.417	0.333	3.252	0120053e01ea88c8c35a693e	. .>.....Zi>
0x00A937	0x02	0x2937	0x6937	20	0.35	0.45	3.046	eac4c7232323232aea1ac22aea1bc22aea1cc21e	...####*...*...*....
0x00A965	0x02	0x2965	0x6965	9	0.222	0.667	2.725	097dea8ec87cea8fc8	.}...|...
0x00A979	0x02	0x2979	0x6979	9	0.222	0.667	2.725	097dea90c87cea91c8	.}...|...
0x00A983	0x02	0x2983	0x6983	9	0.333	0.667	2.725	8dc83cea8dc8c24368	..<....Ch
0x00A98D	0x02	0x298D	0x698D	23	0.261	0.478	4.524	88c8c90102040810204080e5d5cd49387dd607b4c2c669	........ @....I8}.....i
0x00A9A8	0x02	0x29A8	0x69A8	28	0.5	0.357	4.084	01c2c669cd4938cd176ab7c2c669211ac236242336ab23367b3e02cd	...i.I8..j...i!..6$#6.#6{>..
0x00A9CE	0x02	0x29CE	0x69CE	12	0.417	0.25	3.585	01c2146acd49387de6075f16	...j.I8}.._.
0x00A9DB	0x02	0x29DB	0x69DB	11	0.455	0.273	3.459	219069197ef5cd3d381108	!.i.~..=8..
0x00A9E7	0x02	0x29E7	0x69E7	21	0.333	0.429	4.202	cde63611edc719f1b677c3146acd49387de6075f16	..6......w..j.I8}.._.
0x00A9FD	0x02	0x29FD	0x69FD	12	0.5	0.25	3.585	219069197e2ff5cd3d381108	!.i.~/..=8..
0x00AA0A	0x02	0x2A0A	0x6A0A	18	0.111	0.667	3.837	cde63611edc719f1a677c1c1c9e5e1e51108	..6......w........
0x00AA1D	0x02	0x2A1D	0x6A1D	15	0.267	0.467	3.774	cde63611edc7194ee1e57de6075f16	..6....N..}.._.
0x00AA2D	0x02	0x2A2D	0x6A2D	33	0.303	0.485	4.802	219069197ea1ca3b6a3e01c33c6aafc1c9e5d5e8bcc53e03ea9ac32e0de50e14	!.i.~..;j>..<j........>..........
0x00AA5E	0x02	0x2A5E	0x6A5E	13	0.538	0.385	3.547	0cc2f66acd68384acdf4374321	...j.h8J..7C!
