stream	index	pointer_word	pointer_kind	offset	bit_offset	tree	bits	bytes	ended	score	text	raw_tokens
dialogue	322	0x67A4	window14	0x03E7A4	0	0x0016DA	612	77	True	195.1	はんたー\nこのさきに あなかﾞ みえるたﾞろう?\nあの あなの さきに###\nすんこﾞい おたからかﾞ あるらしい\nテールおうこくの さﾞいほうかﾞ ね\nたﾞけとﾞ むこうかﾞわ には いけない\nとﾞうした もんかね?	CA DD C0 B0 0A 28 BA C9 BB B7 C6 20 B1 C5 B6 DE 20 D0 B4 D9 C0 DE DB B3 3F 0A B1 C9 20 B1 C5 C9 20 BB B7 C6 23 23 23 0A BD DD BA DE B2 20 B5 C0 B6 D7 B6 DE 20 B1 D9 D7 BC B2 0A 29 C3 B0 D9 28 B5 B3 BA B8 C9 20 BB DE B2 CE B3 B6 DE 20 C8 0A C0 DE B9 C4 DE 20 D1 BA B3 B6 DE DC 20 C6 CA 20 B2 B9 C5 B2 0A C4 DE B3 BC C0 20 D3 DD B6 C8 3F 29 00
dialogue	323	0x67F1	byte13_bit0	0x0387F1	0	0x0016DA	1128	141	True	328.28	はんほっﾞによしのし\nそー2と3そ\nほﾞほ?あひﾞみ?ょろﾞにちさへﾞたけﾞたういてなーﾞしふなやたﾞ けちちししに カニカ5うのﾞたてる\nしたゃ しほらﾞちるっ も!!くたすんおなしのとれ シ\nセシﾞウンヨマウタモタクヒ\nーテコテワウカニ テリﾞたんとに くーりﾞ\nくせしてむゃ しふ いふいく そ つみ!いへとす ホセイカ\nア ヤメ ッ\nにかせあをし っ	CA DD CE AF DE C6 D6 BC C9 BC 0A 28 BF B0 32 C4 33 BF 0A CE DE CE 3F 28 B1 CB DE D0 3F AE DB DE C6 C1 BB CD DE C0 B9 DE C0 B3 B2 C3 C5 B0 DE BC CC C5 D4 C0 DE 20 28 B9 C1 C1 BC BC C6 20 29 B6 C6 B6 28 35 28 B3 C9 28 DE C0 C3 D9 0A 28 BC C0 AC 20 BC CE D7 DE 28 C1 D9 AF 20 D3 21 21 B8 C0 BD DD 28 B5 C5 BC C9 C4 DA 20 29 BC 0A BE BC DE B3 DD D6 29 CF B3 C0 D3 C0 B8 CB 0A B0 C3 BA C3 DC B3 B6 C6 20 C3 D8 28 DE C0 DD C4 C6 20 B8 B0 D8 DE 28 0A B8 BE BC C3 D1 AC 20 BC CC 20 B2 CC B2 B8 20 BF 28 20 C2 D0 21 B2 CD C4 BD 20 28 29 CE BE B2 B6 0A B1 20 29 D4 D2 20 AF 28 0A C6 B6 BE B1 A6 BC 28 20 AF 29 00
dialogue	324	0x6825	byte13_bit3	0x038825	3	0x0016DA	709	89	True	206.4	れたてる\nしたゃ しほらﾞちるっ も!!くたすんおなしのとれ シ\nセシﾞウンヨマウタモタクヒ\nーテコテワウカニ テリﾞたんとに くーりﾞ\nくせしてむゃ しふ いふいく そ つみ!いへとす ホセイカ\nア ヤメ ッ\nにかせあをし っ	DA C0 C3 D9 0A 28 BC C0 AC 20 BC CE D7 DE 28 C1 D9 AF 20 D3 21 21 B8 C0 BD DD 28 B5 C5 BC C9 C4 DA 20 29 BC 0A BE BC DE B3 DD D6 29 CF B3 C0 D3 C0 B8 CB 0A B0 C3 BA C3 DC B3 B6 C6 20 C3 D8 28 DE C0 DD C4 C6 20 B8 B0 D8 DE 28 0A B8 BE BC C3 D1 AC 20 BC CC 20 B2 CC B2 B8 20 BF 28 20 C2 D0 21 B2 CD C4 BD 20 28 29 CE BE B2 B6 0A B1 20 29 D4 D2 20 AF 28 0A C6 B6 BE B1 A6 BC 28 20 AF 29 00
dialogue	325	0x684B	byte13_bit0	0x03884B	0	0x0016DA	408	51	True	113.88	ﾞわうかに てりﾞたんとに くーりﾞ\nくせしてむゃ しふ いふいく そ つみ!いへとす ホセイカ\nア ヤメ ッ\nにかせあをし っ	DE DC B3 B6 C6 20 C3 D8 28 DE C0 DD C4 C6 20 B8 B0 D8 DE 28 0A B8 BE BC C3 D1 AC 20 BC CC 20 B2 CC B2 B8 20 BF 28 20 C2 D0 21 B2 CD C4 BD 20 28 29 CE BE B2 B6 0A B1 20 29 D4 D2 20 AF 28 0A C6 B6 BE B1 A6 BC 28 20 AF 29 00
dialogue	326	0x6876	byte14	0x03A876	0	0x0016DA	220	28	True	72.4	ふのの うみなら とﾞっか さかﾞせはﾞ\nきっと おっこちてんたﾞろ たふﾞん	CC C9 C9 20 B3 D0 C5 D7 20 C4 DE AF B6 20 BB B6 DE BE CA DE 0A B7 AF C4 20 B5 AF BA C1 C3 DD C0 DE DB 20 C0 CC DE DD 29 00
dialogue	327	0x6893	window14	0x03E893	0	0x0016DA	620	78	True	204.42	はんたー\nそうか やっはﾟりキミかﾞ やったのか\nあの しかけかﾞ よくわかったね\nほんらいなら おたからは キミのもの\nたﾞろうけとﾞ そうは いかない!\nここは ちからすﾞくてﾞも\nおたからを いたたﾞくよっ!	CA DD C0 B0 0A 28 BF B3 B6 20 D4 AF CA DF D8 29 B7 D0 28 B6 DE 20 D4 AF C0 C9 B6 0A B1 C9 20 BC B6 B9 B6 DE 20 D6 B8 DC B6 AF C0 C8 0A CE DD D7 B2 C5 D7 20 B5 C0 B6 D7 CA 20 29 B7 D0 28 C9 D3 C9 0A C0 DE DB B3 B9 C4 DE 20 BF B3 CA 20 B2 B6 C5 B2 21 0A BA BA CA 20 C1 B6 D7 BD DE B8 C3 DE D3 0A B5 C0 B6 D7 A6 20 B2 C0 C0 DE B8 D6 AF 21 29 00
dialogue	328	0x68E1	window14	0x03E8E1	0	0x0016DA	836	105	True	262.0	はんたー\nきみは つよいね##\nおうけのさﾞいほうは キミにゆすﾞるよ\nおうけのさﾞいほう は\nモリスのなみたﾞ と よはﾞれるものさ\nとﾞんな ひﾞょうき ケカﾞ のろいてﾞも\nいっしゅんにして なおすんたﾞ\nたたﾞし ロホﾞホﾟンには きかないよ\nにんけﾞんにしか きかないんたﾞ	CA DD C0 B0 0A B7 D0 28 CA 20 C2 D6 B2 C8 23 23 0A B5 B3 B9 C9 BB DE B2 CE B3 CA 20 29 B7 D0 28 C6 D5 BD DE D9 D6 0A B5 B3 B9 C9 BB DE B2 CE B3 20 CA 0A 29 D3 D8 BD 28 C9 C5 D0 C0 DE 20 C4 20 D6 CA DE DA D9 D3 C9 BB 0A C4 DE DD C5 20 CB DE AE B3 B7 20 29 B9 B6 DE 20 28 C9 DB B2 C3 DE D3 0A B2 AF BC AD DD C6 BC C3 20 C5 B5 BD DD C0 DE 0A C0 C0 DE BC 20 29 DB CE DE CE DF DD 28 C6 CA 20 B7 B6 C5 B2 D6 0A C6 DD B9 DE DD C6 BC B6 20 B7 B6 C5 B2 DD C0 DE 29 00
dialogue	329	0x694A	byte13_bit3	0x03894A	3	0x0016DA	278	36	True	83.56	っいﾞ\nりんそはへいまとっ !っいまかはんか \nっか5か#きしてかこ そ#んしらﾟてあﾞまかお	AF B2 DE 0A D8 DD BF CA CD B2 CF C4 AF 20 21 AF B2 CF B6 CA DD B6 20 0A AF B6 35 B6 23 B7 BC C3 B6 BA 20 BF 23 DD BC D7 DF C3 B1 DE 28 CF B6 28 B5 00
dialogue	330	0x6995	window14	0x03E995	0	0x0016DA	1171	147	True	360.98	とﾞくたーせﾞろ\nやはり たたかわねはﾞ ならぬ か##\n\nこそﾞうあいてに れきしは かわらん!\n\nわたしは こそﾞうたﾞから といって\nては ぬかんそﾞ\nテールおうしﾞの かたきうち か?\n\nそれとも おのれの ために\nたたかうのか?\nほんとうの つよさを\nたしかめたいのか?\n###わたしを たおすために\nたたかうのか?\nしんの クﾞレイテスト1の\nしﾞつりょくを みせつけてやる!\nいさﾞ しょうふﾞ!	C4 DE B8 C0 B0 BE DE DB 0A 28 D4 CA D8 20 C0 C0 B6 DC C8 CA DE 20 C5 D7 C7 20 B6 23 23 0A 0A BA BF DE B3 B1 B2 C3 C6 20 DA B7 BC CA 20 B6 DC D7 DD 21 0A 0A DC C0 BC CA 20 BA BF DE B3 C0 DE B6 D7 20 C4 B2 AF C3 0A C3 CA 20 C7 B6 DD BF DE 0A 29 C3 B0 D9 28 B5 B3 BC DE C9 20 B6 C0 B7 B3 C1 20 B6 3F 0A 0A BF DA C4 D3 20 B5 C9 DA C9 20 C0 D2 C6 0A C0 C0 B6 B3 C9 B6 3F 0A CE DD C4 B3 C9 20 C2 D6 BB A6 0A C0 BC B6 D2 C0 B2 C9 B6 3F 0A 23 23 23 DC C0 BC A6 20 C0 B5 BD C0 D2 C6 0A C0 C0 B6 B3 C9 B6 3F 0A BC DD C9 20 29 B8 DE DA B2 C3 BD C4 31 28 C9 0A BC DE C2 D8 AE B8 A6 20 D0 BE C2 B9 C3 D4 D9 21 0A B2 BB DE 20 BC AE B3 CC DE 21 29 00
dialogue	331	0x6A28	window14	0x03EA28	0	0x0016DA	1792	224	True	515.48	とﾞくたーせﾞろ\nまけれはﾞ すへﾞてかﾞ おわることは\nわかっていた\nたﾞから クﾞレイテスト1の さﾞは\nたﾞれにも わたさん\nたとえ きさまこﾞとき こそﾞうに\nまけようとも###\nこの はﾞくはスイッチを おせはﾞ\nセﾞロキャッスルは こっはﾟみしﾞん たﾞ\nたったいま クﾞレイテスト1となった\nきみも カﾞレキの したしﾞきと なる\nクﾞレイテスト1の あかし\nウイニンクﾞローレル は##\nわたしの ての なかてﾞ\nえいえんに いきるのたﾞ\nそう えいえんの クﾞレイテスト1は\nトﾞクターセﾞロ なのたﾞ!\nさらはﾞ ホﾟロンホﾞとう!\n\nさらはﾞ テールおうこく!\n\nさらはﾞ###<PLAYER>###	C4 DE B8 C0 B0 BE DE DB 0A 28 CF B9 DA CA DE 20 BD CD DE C3 B6 DE 20 B5 DC D9 BA C4 CA 0A DC B6 AF C3 B2 C0 0A C0 DE B6 D7 20 29 B8 DE DA B2 C3 BD C4 31 28 C9 20 BB DE CA 0A C0 DE DA C6 D3 20 DC C0 BB DD 0A C0 C4 B4 20 B7 BB CF BA DE C4 B7 20 BA BF DE B3 C6 0A CF B9 D6 B3 C4 D3 23 23 23 0A BA C9 20 CA DE B8 CA 29 BD B2 AF C1 28 A6 20 B5 BE CA DE 0A 29 BE DE DB B7 AC AF BD D9 28 CA 20 BA AF CA DF D0 BC DE DD 20 C0 DE 0A C0 AF C0 B2 CF 20 29 B8 DE DA B2 C3 BD C4 31 28 C4 C5 AF C0 0A B7 D0 D3 20 29 B6 DE DA B7 28 C9 20 BC C0 BC DE B7 C4 20 C5 D9 0A 29 B8 DE DA B2 C3 BD C4 31 28 C9 20 B1 B6 BC 0A 29 B3 B2 C6 DD B8 DE DB B0 DA D9 20 28 CA 23 23 0A DC C0 BC C9 20 C3 C9 20 C5 B6 C3 DE 0A B4 B2 B4 DD C6 20 B2 B7 D9 C9 C0 DE 0A BF B3 20 B4 B2 B4 DD C9 20 29 B8 DE DA B2 C3 BD C4 31 28 CA 0A 29 C4 DE B8 C0 B0 BE DE DB 20 28 C5 C9 C0 DE 21 0A BB D7 CA DE 20 29 CE DF DB DD CE DE 28 C4 B3 21 0A 0A BB D7 CA DE 20 29 C3 B0 D9 28 B5 B3 BA B8 21 0A 0A BB D7 CA DE 23 23 23 29 01 23 23 23 00
dialogue	332	0x6B08	byte13_bit0	0x038B08	0	0x0016DA	9425	1179	True	3598.28	ろらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらいんらなていも\nく\nた	DB D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 B2 DD D7 C5 C3 B2 D3 0A B8 0A C0 29 00
